CMDLINE python mtest_matplotlib.py
MEM 936.566406 1650176555.4772
MEM 936.566406 1650176555.5882
MEM 936.566406 1650176555.6982
MEM 936.566406 1650176555.8092
MEM 936.996094 1650176555.9192
MEM 937.003906 1650176556.0292
MEM 937.003906 1650176556.1402
MEM 937.003906 1650176556.2512
MEM 937.003906 1650176556.3612
MEM 937.003906 1650176556.4712
MEM 937.003906 1650176556.5822
MEM 937.003906 1650176556.6932
MEM 937.003906 1650176556.8052
MEM 937.003906 1650176556.9162
MEM 937.003906 1650176557.0282
MEM 943.242188 1650176557.1392
MEM 1043.492188 1650176557.2502
MEM 1075.613281 1650176557.3602
MEM 1075.613281 1650176557.4722
MEM 1075.613281 1650176557.5822
MEM 1075.613281 1650176557.6922
MEM 1075.765625 1650176557.8032
MEM 1075.765625 1650176557.9122
MEM 1075.765625 1650176558.0232
MEM 1075.765625 1650176558.1352
MEM 1075.765625 1650176558.2462
MEM 1075.765625 1650176558.3582
MEM 1076.207031 1650176558.4672
MEM 1076.207031 1650176558.5792
MEM 1076.207031 1650176558.6892
MEM 1076.207031 1650176558.8012
MEM 1076.207031 1650176558.9132
MEM 1076.207031 1650176559.0252
MEM 1076.207031 1650176559.1362
MEM 1076.207031 1650176559.2482
MEM 1076.207031 1650176559.3602
MEM 1076.207031 1650176559.4712
MEM 1076.207031 1650176559.5812
MEM 1089.261719 1650176559.6932
MEM 1214.972656 1650176559.8042
MEM 1214.972656 1650176559.9152
MEM 1214.972656 1650176560.0262
MEM 1214.972656 1650176560.1372
MEM 1214.972656 1650176560.2492
MEM 1215.125000 1650176560.3602
MEM 1215.125000 1650176560.4702
MEM 1215.125000 1650176560.5812
MEM 1215.125000 1650176560.6912
MEM 1215.125000 1650176560.8032
MEM 1222.781250 1650176560.9142
MEM 1215.566406 1650176561.0232
MEM 1215.566406 1650176561.1342
MEM 1215.566406 1650176561.2452
MEM 1215.566406 1650176561.3542
MEM 1215.566406 1650176561.4652
MEM 1215.566406 1650176561.5762
MEM 1215.566406 1650176561.6882
MEM 1215.566406 1650176561.7982
MEM 1215.566406 1650176561.9102
MEM 1215.566406 1650176562.0222
MEM 1215.566406 1650176562.1332
MEM 1226.933594 1650176562.2432
MEM 1353.746094 1650176562.3542
MEM 1353.746094 1650176562.4642
MEM 1353.746094 1650176562.5752
MEM 1353.746094 1650176562.6872
MEM 1353.746094 1650176562.7992
MEM 1353.898438 1650176562.9102
MEM 1353.898438 1650176563.0212
MEM 1353.898438 1650176563.1322
MEM 1353.898438 1650176563.2442
MEM 1353.898438 1650176563.3562
MEM 1353.898438 1650176563.4662
MEM 1354.343750 1650176563.5772
MEM 1354.343750 1650176563.6892
MEM 1354.343750 1650176563.8012
MEM 1354.343750 1650176563.9122
MEM 1354.343750 1650176564.0222
MEM 1354.343750 1650176564.1322
MEM 1354.343750 1650176564.2422
MEM 1354.343750 1650176564.3532
MEM 1354.343750 1650176564.4652
MEM 1354.343750 1650176564.5762
MEM 1354.343750 1650176564.6872
MEM 1367.921875 1650176564.7982
MEM 1493.097656 1650176564.9092
MEM 1493.097656 1650176565.0202
MEM 1493.097656 1650176565.1322
MEM 1493.097656 1650176565.2422
MEM 1493.097656 1650176565.3532
MEM 1493.250000 1650176565.4652
MEM 1493.250000 1650176565.5762
MEM 1493.250000 1650176565.6862
MEM 1493.250000 1650176565.7982
MEM 1493.250000 1650176565.9092
MEM 1500.855469 1650176566.0202
MEM 1493.679688 1650176566.1312
MEM 1493.679688 1650176566.2422
MEM 1493.679688 1650176566.3532
MEM 1493.679688 1650176566.4632
MEM 1493.679688 1650176566.5742
MEM 1493.679688 1650176566.6862
MEM 1493.679688 1650176566.7962
MEM 1493.679688 1650176566.9072
MEM 1493.679688 1650176567.0172
MEM 1493.679688 1650176567.1282
MEM 1493.679688 1650176567.2392
MEM 1505.648438 1650176567.3502
MEM 1624.984375 1650176567.4612
MEM 1631.769531 1650176567.5722
MEM 1631.769531 1650176567.6832
MEM 1631.769531 1650176567.7942
MEM 1631.769531 1650176567.9052
MEM 1631.921875 1650176568.0152
MEM 1632.273438 1650176568.1252
MEM 1632.273438 1650176568.2362
MEM 1632.273438 1650176568.3472
MEM 1632.273438 1650176568.4582
MEM 1639.925781 1650176568.5682
MEM 1632.742188 1650176568.6802
MEM 1632.742188 1650176568.7902
MEM 1632.742188 1650176568.9012
MEM 1632.742188 1650176569.0132
MEM 1632.742188 1650176569.1232
MEM 1632.742188 1650176569.2332
MEM 1632.742188 1650176569.3442
MEM 1632.742188 1650176569.4562
MEM 1632.742188 1650176569.5672
MEM 1632.742188 1650176569.6772
MEM 1632.738281 1650176569.7882
MEM 1020.589844 1650176569.8982
MEM 159.390625 1650176570.0092
MEM 183.855469 1650176570.1202
MEM 240.835938 1650176570.2322
MEM 240.835938 1650176570.3442
MEM 240.835938 1650176570.4552
MEM 240.835938 1650176570.5652
MEM 240.843750 1650176570.6762
MEM 240.996094 1650176570.7872
MEM 240.996094 1650176570.8982
MEM 240.996094 1650176571.0092
MEM 240.996094 1650176571.1202
MEM 240.996094 1650176571.2312
MEM 248.617188 1650176571.3432
MEM 241.437500 1650176571.4542
MEM 241.437500 1650176571.5652
MEM 241.437500 1650176571.6752
MEM 241.437500 1650176571.7862
MEM 241.437500 1650176571.8972
MEM 241.437500 1650176572.0082
MEM 241.437500 1650176572.1192
MEM 241.437500 1650176572.2302
MEM 241.437500 1650176572.3412
MEM 241.437500 1650176572.4522
MEM 241.437500 1650176572.5632
MEM 241.437500 1650176572.6742
MEM 316.597656 1650176572.7852
MEM 380.468750 1650176572.8953
MEM 380.468750 1650176573.0062
MEM 380.468750 1650176573.1172
MEM 380.468750 1650176573.2272
MEM 380.476562 1650176573.3372
MEM 380.628906 1650176573.4482
MEM 380.628906 1650176573.5592
MEM 380.628906 1650176573.6712
MEM 380.628906 1650176573.7812
MEM 380.628906 1650176573.8922
MEM 388.371094 1650176574.0042
MEM 381.070312 1650176574.1152
MEM 381.070312 1650176574.2252
MEM 381.070312 1650176574.3362
MEM 381.070312 1650176574.4472
MEM 381.070312 1650176574.5592
MEM 381.070312 1650176574.6692
MEM 381.070312 1650176574.7802
MEM 381.070312 1650176574.8912
MEM 381.070312 1650176575.0022
MEM 381.070312 1650176575.1112
MEM 381.070312 1650176575.2232
MEM 436.925781 1650176575.3332
MEM 519.902344 1650176575.4442
MEM 519.902344 1650176575.5552
MEM 519.902344 1650176575.6672
MEM 519.902344 1650176575.7792
MEM 519.902344 1650176575.8902
MEM 520.054688 1650176576.0002
MEM 520.054688 1650176576.1112
MEM 520.054688 1650176576.2212
MEM 520.054688 1650176576.3322
MEM 520.054688 1650176576.4432
MEM 527.722656 1650176576.5532
MEM 520.488281 1650176576.6642
MEM 520.488281 1650176576.7752
MEM 520.488281 1650176576.8872
MEM 520.488281 1650176576.9982
MEM 520.488281 1650176577.1102
MEM 520.488281 1650176577.2192
MEM 520.488281 1650176577.3302
MEM 520.488281 1650176577.4402
MEM 520.488281 1650176577.5522
MEM 520.488281 1650176577.6642
MEM 520.488281 1650176577.7752
MEM 574.332031 1650176577.8862
MEM 659.902344 1650176577.9962
MEM 659.902344 1650176578.1082
MEM 659.902344 1650176578.2192
MEM 659.902344 1650176578.3292
MEM 659.902344 1650176578.4402
MEM 660.054688 1650176578.5512
MEM 660.054688 1650176578.6612
MEM 660.054688 1650176578.7722
MEM 660.054688 1650176578.8832
MEM 660.054688 1650176578.9932
MEM 667.789062 1650176579.1032
MEM 660.492188 1650176579.2132
MEM 660.492188 1650176579.3232
MEM 660.492188 1650176579.4342
MEM 660.492188 1650176579.5442
MEM 660.492188 1650176579.6552
MEM 660.492188 1650176579.7662
MEM 660.492188 1650176579.8772
MEM 660.492188 1650176579.9872
MEM 660.492188 1650176580.0982
MEM 660.492188 1650176580.2092
MEM 660.492188 1650176580.3202
MEM 744.511719 1650176580.4312
MEM 798.328125 1650176580.5422
MEM 798.328125 1650176580.6532
MEM 798.328125 1650176580.7642
MEM 798.328125 1650176580.8742
MEM 798.484375 1650176580.9862
MEM 799.207031 1650176581.0962
MEM 799.207031 1650176581.2072
MEM 799.207031 1650176581.3192
MEM 799.207031 1650176581.4292
MEM 799.207031 1650176581.5402
MEM 799.640625 1650176581.6492
MEM 799.648438 1650176581.7592
MEM 799.648438 1650176581.8712
MEM 799.648438 1650176581.9812
MEM 799.648438 1650176582.0922
MEM 799.648438 1650176582.2032
MEM 799.648438 1650176582.3152
MEM 799.648438 1650176582.4262
MEM 799.648438 1650176582.5362
MEM 799.648438 1650176582.6472
MEM 799.648438 1650176582.7582
MEM 807.535156 1650176582.8692
MEM 927.660156 1650176582.9782
MEM 937.992188 1650176583.0902
MEM 937.992188 1650176583.2022
MEM 937.992188 1650176583.3122
MEM 937.992188 1650176583.4242
MEM 923.320312 1650176583.5352
MEM 938.898438 1650176583.6462
MEM 938.898438 1650176583.7572
MEM 938.898438 1650176583.8672
MEM 938.898438 1650176583.9782
MEM 944.964844 1650176584.0882
MEM 939.339844 1650176584.1992
MEM 939.339844 1650176584.3112
MEM 939.339844 1650176584.4232
MEM 939.339844 1650176584.5332
MEM 939.339844 1650176584.6442
MEM 939.339844 1650176584.7542
MEM 939.339844 1650176584.8642
MEM 939.339844 1650176584.9752
MEM 939.339844 1650176585.0862
MEM 939.339844 1650176585.1972
MEM 939.339844 1650176585.3062
MEM 956.957031 1650176585.4182
MEM 1079.433594 1650176585.5282
MEM 1079.433594 1650176585.6382
MEM 1079.433594 1650176585.7492
MEM 1079.433594 1650176585.8602
MEM 1079.433594 1650176585.9712
MEM 1079.593750 1650176586.0812
MEM 1079.593750 1650176586.1922
MEM 1079.593750 1650176586.3022
MEM 1079.593750 1650176586.4132
MEM 1079.593750 1650176586.5242
MEM 1079.593750 1650176586.6332
MEM 1080.035156 1650176586.7432
MEM 1080.035156 1650176586.8542
MEM 1080.035156 1650176586.9652
MEM 1080.035156 1650176587.0762
MEM 1080.035156 1650176587.1862
MEM 1080.035156 1650176587.2982
MEM 1080.035156 1650176587.4092
MEM 1080.035156 1650176587.5202
MEM 1080.035156 1650176587.6302
MEM 1080.035156 1650176587.7412
MEM 1080.035156 1650176587.8532
MEM 1080.128906 1650176587.9632
MEM 1172.937500 1650176588.0732
MEM 1219.320312 1650176588.1842
MEM 1219.320312 1650176588.2962
MEM 1219.320312 1650176588.4072
MEM 1219.320312 1650176588.5172
MEM 1219.328125 1650176588.6282
MEM 1219.480469 1650176588.7382
MEM 1219.480469 1650176588.8492
MEM 1219.480469 1650176588.9602
MEM 1219.480469 1650176589.0712
MEM 1219.480469 1650176589.1812
MEM 1227.218750 1650176589.2932
MEM 1219.921875 1650176589.4042
MEM 1219.921875 1650176589.5152
MEM 1219.921875 1650176589.6272
MEM 1219.921875 1650176589.7382
MEM 1219.921875 1650176589.8482
MEM 1219.921875 1650176589.9592
MEM 1219.921875 1650176590.0702
MEM 1219.921875 1650176590.1802
MEM 1219.921875 1650176590.2912
MEM 1219.921875 1650176590.4012
MEM 1219.921875 1650176590.5122
MEM 1288.355469 1650176590.6232
MEM 1358.621094 1650176590.7342
MEM 1358.621094 1650176590.8462
MEM 1358.621094 1650176590.9572
MEM 1358.621094 1650176591.0662
MEM 1358.621094 1650176591.1782
MEM 1359.828125 1650176591.2902
MEM 1359.828125 1650176591.4012
MEM 1359.828125 1650176591.5112
MEM 1359.828125 1650176591.6222
MEM 1359.828125 1650176591.7332
MEM 1367.519531 1650176591.8452
MEM 1360.269531 1650176591.9552
MEM 1360.269531 1650176592.0652
MEM 1360.269531 1650176592.1762
MEM 1360.269531 1650176592.2872
MEM 1360.269531 1650176592.3982
MEM 1360.269531 1650176592.5082
MEM 1360.269531 1650176592.6202
MEM 1360.269531 1650176592.7322
MEM 1360.269531 1650176592.8422
MEM 1360.269531 1650176592.9532
MEM 1360.269531 1650176593.0642
MEM 1419.851562 1650176593.1742
MEM 1499.285156 1650176593.2852
MEM 1499.285156 1650176593.3962
MEM 1499.285156 1650176593.5082
MEM 1499.285156 1650176593.6192
MEM 1499.285156 1650176593.7302
MEM 1499.437500 1650176593.8412
MEM 1499.437500 1650176593.9512
MEM 1499.437500 1650176594.0622
MEM 1499.437500 1650176594.1732
MEM 1499.437500 1650176594.2852
MEM 1507.179688 1650176594.3942
MEM 1499.871094 1650176594.5042
MEM 1499.871094 1650176594.6152
MEM 1499.871094 1650176594.7262
MEM 1499.871094 1650176594.8372
MEM 1499.871094 1650176594.9482
MEM 1499.871094 1650176595.0592
MEM 1499.871094 1650176595.1712
MEM 1499.871094 1650176595.2812
MEM 1499.871094 1650176595.3932
MEM 1499.871094 1650176595.5032
MEM 1508.160156 1650176595.6142
MEM 1621.109375 1650176595.7252
MEM 1637.367188 1650176595.8362
MEM 1637.367188 1650176595.9462
MEM 1637.367188 1650176596.0572
MEM 1637.367188 1650176596.1682
MEM 1637.523438 1650176596.2792
MEM 1640.468750 1650176596.3902
MEM 1640.468750 1650176596.5012
MEM 1640.468750 1650176596.6112
MEM 1640.468750 1650176596.7232
MEM 1640.468750 1650176596.8322
MEM 1648.128906 1650176596.9432
MEM 1640.902344 1650176597.0552
MEM 1640.902344 1650176597.1672
MEM 1640.902344 1650176597.2772
MEM 1640.902344 1650176597.3872
MEM 1640.902344 1650176597.4982
MEM 1640.902344 1650176597.6082
MEM 1640.902344 1650176597.7202
MEM 1640.902344 1650176597.8312
MEM 1640.902344 1650176597.9422
MEM 1640.902344 1650176598.0532
MEM 1640.902344 1650176598.1642
MEM 1641.121094 1650176598.2762
MEM 371.671875 1650176598.3862
MEM 158.570312 1650176598.4982
MEM 238.183594 1650176598.6082
MEM 238.183594 1650176598.7182
MEM 238.183594 1650176598.8302
MEM 238.183594 1650176598.9402
MEM 238.183594 1650176599.0512
MEM 238.343750 1650176599.1632
MEM 238.343750 1650176599.2752
MEM 238.343750 1650176599.3862
MEM 238.343750 1650176599.4972
MEM 238.343750 1650176599.6072
MEM 238.343750 1650176599.7192
MEM 238.781250 1650176599.8292
MEM 238.781250 1650176599.9402
MEM 238.781250 1650176600.0512
MEM 238.781250 1650176600.1612
MEM 238.781250 1650176600.2722
MEM 238.781250 1650176600.3822
MEM 238.781250 1650176600.4922
MEM 238.781250 1650176600.6032
MEM 238.781250 1650176600.7132
MEM 238.781250 1650176600.8232
MEM 238.781250 1650176600.9342
MEM 238.820312 1650176601.0442
MEM 322.164062 1650176601.1562
MEM 376.738281 1650176601.2662
MEM 376.738281 1650176601.3772
MEM 376.738281 1650176601.4882
MEM 376.738281 1650176601.5992
MEM 376.738281 1650176601.7102
MEM 377.757812 1650176601.8212
MEM 377.757812 1650176601.9312
MEM 377.757812 1650176602.0422
MEM 377.757812 1650176602.1542
MEM 377.757812 1650176602.2652
MEM 385.445312 1650176602.3762
MEM 378.199219 1650176602.4872
MEM 378.199219 1650176602.5982
MEM 378.199219 1650176602.7092
MEM 378.199219 1650176602.8202
MEM 378.199219 1650176602.9312
MEM 378.199219 1650176603.0422
MEM 378.199219 1650176603.1533
MEM 378.199219 1650176603.2642
MEM 378.199219 1650176603.3752
MEM 378.199219 1650176603.4862
MEM 378.199219 1650176603.5972
MEM 413.148438 1650176603.7082
MEM 516.644531 1650176603.8192
MEM 516.644531 1650176603.9302
MEM 516.644531 1650176604.0402
MEM 516.644531 1650176604.1512
MEM 516.644531 1650176604.2602
MEM 516.796875 1650176604.3712
MEM 516.796875 1650176604.4812
MEM 516.796875 1650176604.5922
MEM 516.796875 1650176604.7032
MEM 516.796875 1650176604.8142
MEM 524.480469 1650176604.9252
MEM 517.234375 1650176605.0362
MEM 517.234375 1650176605.1462
MEM 517.234375 1650176605.2562
MEM 517.234375 1650176605.3672
MEM 517.234375 1650176605.4782
MEM 517.234375 1650176605.5902
MEM 517.234375 1650176605.7022
MEM 517.234375 1650176605.8132
MEM 517.234375 1650176605.9242
MEM 517.234375 1650176606.0342
MEM 517.410156 1650176606.1452
MEM 612.910156 1650176606.2562
MEM 656.703125 1650176606.3672
MEM 656.703125 1650176606.4772
MEM 656.703125 1650176606.5882
MEM 656.703125 1650176606.6992
MEM 656.855469 1650176606.8112
MEM 656.855469 1650176606.9222
MEM 656.855469 1650176607.0332
MEM 656.855469 1650176607.1442
MEM 656.855469 1650176607.2552
MEM 656.855469 1650176607.3652
MEM 657.296875 1650176607.4762
MEM 657.296875 1650176607.5872
MEM 657.296875 1650176607.6972
MEM 657.296875 1650176607.8072
MEM 657.296875 1650176607.9192
MEM 657.296875 1650176608.0302
MEM 657.296875 1650176608.1412
MEM 657.296875 1650176608.2522
MEM 657.296875 1650176608.3632
MEM 657.296875 1650176608.4742
MEM 657.296875 1650176608.5852
MEM 665.480469 1650176608.6962
MEM 769.210938 1650176608.8062
MEM 796.824219 1650176608.9182
MEM 796.824219 1650176609.0282
MEM 796.824219 1650176609.1392
MEM 796.824219 1650176609.2492
MEM 796.976562 1650176609.3612
MEM 796.976562 1650176609.4712
MEM 796.976562 1650176609.5822
MEM 796.976562 1650176609.6942
MEM 796.976562 1650176609.8062
MEM 796.976562 1650176609.9172
MEM 797.414062 1650176610.0272
MEM 797.414062 1650176610.1382
MEM 797.414062 1650176610.2492
MEM 797.414062 1650176610.3602
MEM 797.414062 1650176610.4712
MEM 797.414062 1650176610.5802
MEM 797.414062 1650176610.6912
MEM 797.414062 1650176610.8022
MEM 797.414062 1650176610.9132
MEM 797.414062 1650176611.0232
MEM 797.414062 1650176611.1352
MEM 816.191406 1650176611.2472
MEM 934.281250 1650176611.3572
MEM 934.281250 1650176611.4682
MEM 934.281250 1650176611.5792
MEM 934.281250 1650176611.6902
MEM 934.281250 1650176611.8012
MEM 934.433594 1650176611.9112
MEM 934.777344 1650176612.0232
MEM 934.777344 1650176612.1352
MEM 934.777344 1650176612.2462
MEM 934.777344 1650176612.3562
MEM 942.437500 1650176612.4682
MEM 935.214844 1650176612.5782
MEM 935.214844 1650176612.6902
MEM 935.214844 1650176612.8002
MEM 935.214844 1650176612.9112
MEM 935.214844 1650176613.0212
MEM 935.214844 1650176613.1322
MEM 935.214844 1650176613.2422
MEM 935.214844 1650176613.3532
MEM 935.214844 1650176613.4622
MEM 935.214844 1650176613.5732
MEM 935.214844 1650176613.6842
MEM 1006.691406 1650176613.7952
MEM 1072.894531 1650176613.9062
MEM 1072.894531 1650176614.0172
MEM 1072.894531 1650176614.1282
MEM 1072.894531 1650176614.2392
MEM 1073.046875 1650176614.3492
MEM 1074.015625 1650176614.4602
MEM 1074.015625 1650176614.5712
MEM 1074.015625 1650176614.6822
MEM 1074.015625 1650176614.7912
MEM 1074.015625 1650176614.9022
MEM 1074.449219 1650176615.0132
MEM 1074.457031 1650176615.1242
MEM 1074.457031 1650176615.2352
MEM 1074.457031 1650176615.3462
MEM 1074.457031 1650176615.4562
MEM 1074.457031 1650176615.5672
MEM 1074.457031 1650176615.6782
MEM 1074.457031 1650176615.7892
MEM 1074.457031 1650176615.8992
MEM 1074.457031 1650176616.0102
MEM 1074.457031 1650176616.1212
MEM 1108.695312 1650176616.2322
MEM 1213.851562 1650176616.3422
MEM 1213.851562 1650176616.4532
MEM 1213.851562 1650176616.5642
MEM 1213.851562 1650176616.6752
MEM 1213.851562 1650176616.7862
MEM 1179.417969 1650176616.8972
MEM 1214.070312 1650176617.0082
MEM 1214.070312 1650176617.1182
MEM 1214.070312 1650176617.2282
MEM 1214.070312 1650176617.3402
MEM 1221.730469 1650176617.4512
MEM 1214.511719 1650176617.5622
MEM 1214.511719 1650176617.6732
MEM 1214.511719 1650176617.7822
MEM 1214.511719 1650176617.8923
MEM 1214.511719 1650176618.0002
MEM 1214.511719 1650176618.1112
MEM 1214.511719 1650176618.2202
MEM 1214.511719 1650176618.3312
MEM 1214.511719 1650176618.4422
MEM 1214.511719 1650176618.5532
MEM 1214.511719 1650176618.6632
MEM 1261.457031 1650176618.7742
MEM 1351.246094 1650176618.8852
MEM 1351.246094 1650176618.9972
MEM 1351.246094 1650176619.1082
MEM 1351.246094 1650176619.2192
MEM 1351.246094 1650176619.3292
MEM 1352.144531 1650176619.4402
MEM 1353.585938 1650176619.5512
MEM 1353.585938 1650176619.6602
MEM 1353.585938 1650176619.7702
MEM 1353.585938 1650176619.8822
MEM 1361.324219 1650176619.9922
MEM 1354.027344 1650176620.1022
MEM 1354.027344 1650176620.2122
MEM 1354.027344 1650176620.3232
MEM 1354.027344 1650176620.4342
MEM 1354.027344 1650176620.5442
MEM 1354.027344 1650176620.6552
MEM 1354.027344 1650176620.7652
MEM 1354.027344 1650176620.8762
MEM 1354.027344 1650176620.9862
MEM 1354.027344 1650176621.0972
MEM 1354.027344 1650176621.2082
MEM 1422.316406 1650176621.3182
MEM 1491.835938 1650176621.4292
MEM 1491.835938 1650176621.5402
MEM 1491.835938 1650176621.6502
MEM 1491.835938 1650176621.7612
MEM 1491.835938 1650176621.8722
MEM 1494.144531 1650176621.9832
MEM 1494.144531 1650176622.0942
MEM 1494.144531 1650176622.2052
MEM 1494.144531 1650176622.3162
MEM 1494.144531 1650176622.4262
MEM 1501.882812 1650176622.5362
MEM 1494.578125 1650176622.6482
MEM 1494.578125 1650176622.7592
MEM 1494.578125 1650176622.8702
MEM 1494.578125 1650176622.9802
MEM 1494.578125 1650176623.0902
MEM 1494.578125 1650176623.2022
MEM 1494.578125 1650176623.3122
MEM 1494.578125 1650176623.4232
MEM 1494.578125 1650176623.5332
MEM 1494.578125 1650176623.6452
MEM 1502.667969 1650176623.7562
MEM 1615.656250 1650176623.8682
MEM 1632.820312 1650176623.9792
MEM 1632.820312 1650176624.0902
MEM 1632.820312 1650176624.2022
MEM 1632.820312 1650176624.3132
MEM 1632.972656 1650176624.4232
MEM 1633.976562 1650176624.5332
MEM 1633.976562 1650176624.6442
MEM 1633.976562 1650176624.7542
MEM 1633.976562 1650176624.8662
MEM 1633.976562 1650176624.9762
MEM 1634.410156 1650176625.0872
MEM 1634.414062 1650176625.1982
MEM 1634.414062 1650176625.3092
MEM 1634.414062 1650176625.4202
MEM 1634.414062 1650176625.5312
MEM 1634.414062 1650176625.6422
MEM 1634.414062 1650176625.7532
MEM 1634.414062 1650176625.8642
MEM 1634.414062 1650176625.9752
MEM 1634.414062 1650176626.0862
MEM 1634.414062 1650176626.1972
MEM 1634.613281 1650176626.3072
MEM 772.437500 1650176626.4172
MEM 109.402344 1650176626.5282
MEM 229.359375 1650176626.6392
MEM 237.960938 1650176626.7482
MEM 237.960938 1650176626.8602
MEM 237.960938 1650176626.9702
MEM 237.960938 1650176627.0802
MEM 238.121094 1650176627.1902
MEM 238.121094 1650176627.3012
MEM 238.121094 1650176627.4132
MEM 238.121094 1650176627.5242
MEM 238.121094 1650176627.6342
MEM 238.121094 1650176627.7452
MEM 245.871094 1650176627.8552
MEM 238.574219 1650176627.9650
MEM 238.574219 1650176628.0750
MEM 238.574219 1650176628.1860
MEM 238.574219 1650176628.2960
MEM 238.574219 1650176628.4080
MEM 238.574219 1650176628.5170
MEM 238.574219 1650176628.6260
MEM 238.574219 1650176628.7370
MEM 238.574219 1650176628.8480
MEM 238.574219 1650176628.9590
MEM 238.574219 1650176629.0690
MEM 290.894531 1650176629.1810
MEM 377.699219 1650176629.2920
MEM 377.699219 1650176629.4030
MEM 377.699219 1650176629.5140
MEM 377.699219 1650176629.6260
MEM 377.699219 1650176629.7360
MEM 351.300781 1650176629.8470
MEM 378.035156 1650176629.9570
MEM 378.035156 1650176630.0690
MEM 378.035156 1650176630.1800
MEM 378.035156 1650176630.2910
MEM 385.714844 1650176630.4020
MEM 378.476562 1650176630.5130
MEM 378.476562 1650176630.6230
MEM 378.476562 1650176630.7350
MEM 378.476562 1650176630.8450
MEM 378.476562 1650176630.9560
MEM 378.476562 1650176631.0670
MEM 378.476562 1650176631.1790
MEM 378.476562 1650176631.2890
MEM 378.476562 1650176631.4000
MEM 378.476562 1650176631.5120
MEM 378.476562 1650176631.6230
MEM 411.242188 1650176631.7330
MEM 517.746094 1650176631.8430
MEM 517.746094 1650176631.9550
MEM 517.746094 1650176632.0650
MEM 517.746094 1650176632.1760
MEM 517.746094 1650176632.2870
MEM 517.898438 1650176632.3960
MEM 517.898438 1650176632.5080
MEM 517.898438 1650176632.6190
MEM 517.898438 1650176632.7300
MEM 517.898438 1650176632.8400
MEM 525.554688 1650176632.9500
MEM 518.335938 1650176633.0620
MEM 518.335938 1650176633.1730
MEM 518.335938 1650176633.2830
MEM 518.335938 1650176633.3920
MEM 518.335938 1650176633.5030
MEM 518.335938 1650176633.6130
MEM 518.335938 1650176633.7240
MEM 518.335938 1650176633.8350
MEM 518.335938 1650176633.9460
MEM 518.335938 1650176634.0560
MEM 518.335938 1650176634.1670
MEM 99.781250 1650176634.2780
